,parameter_stable_id,external_sample_id,date_of_birth,experiment_source_id,sex,colony_id,download_url,jpeg_url,allele_symbol
0,IMPC_EYE_050_001,J44765,2016-04-15T00:00:00Z,Eye Morphology - J44765 - 902360,male,JR26483,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701351,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701351,Tnks2<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,K38064,2014-09-27T00:00:00Z,Eye Morphology - K38064 - 324082,female,JR24036,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701161,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701161,Orc1<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,K41033,2014-09-30T00:00:00Z,Eye Morphology - K41033 - 325647,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700981,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700981,
0,IMPC_EYE_050_001,K51278,2014-12-02T00:00:00Z,Eye Morphology - K51278 - 351882,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702231,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702231,
0,IMPC_EYE_050_001,K8155,2014-03-18T00:00:00Z,Eye Morphology - K8155 - 239897,female,JR22097,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702135,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702135,Foxo3<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,J16987,2015-11-04T00:00:00Z,Eye Morphology - J16987 - 693744,male,JR26534,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699622,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699622,Try4<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,D44998,2020-10-22T00:00:00Z,Eye Morphology - D44998 - 3076142,female,JR34804,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/1184075,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/1184075,Urm1<em1(IMPC)J>
0,IMPC_EYE_050_001,K38254,2014-09-14T00:00:00Z,Eye Morphology - K38254 - 317646,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701772,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701772,
0,IMPC_EYE_050_001,K89633,2015-07-09T00:00:00Z,Eye Morphology - K89633 - 548709,male,JR25866,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701018,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701018,Rin3<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K2541,2014-01-29T00:00:00Z,Eye Morphology - K2541 - 188246,male,JR23058,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699517,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699517,Parp8<tm1.1(KOMP)Wtsi>
0,IMPC_EYE_050_001,K90809,2015-07-09T00:00:00Z,Eye Morphology - K90809 - 545865,female,JR25518,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699903,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699903,Lipn<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,J44486,2016-04-05T00:00:00Z,Eye Morphology - J44486 - 889397,male,JR28319,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701477,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701477,Cdrt4<em1(IMPC)J>
0,IMPC_EYE_050_001,D45002,2020-10-22T00:00:00Z,Eye Morphology - D45002 - 3076423,male,JR34804,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/1184050,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/1184050,Urm1<em1(IMPC)J>
0,IMPC_EYE_050_001,K98225,2015-08-17T00:00:00Z,Eye Morphology - K98225 - 592180,female,JR25588,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700247,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700247,Rxfp4<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K97716,2015-07-28T00:00:00Z,Eye Morphology - K97716 - 568715,female,JR24947,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699933,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699933,Hjv<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,K17827,2014-05-15T00:00:00Z,Eye Morphology - K17827 - 256356,female,JR23602,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702281,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702281,Zbtb32<tm1b(KOMP)Mbp>
0,IMPC_EYE_050_001,K85429,2015-06-17T00:00:00Z,Eye Morphology - K85429 - 516293,male,JR24571,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700382,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700382,Ipp<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K77159,2015-04-30T00:00:00Z,Eye Morphology - K77159 - 449327,female,JR25518,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700123,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700123,Lipn<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,D60290,2021-03-14T00:00:00Z,Eye Morphology - D60290 - 3244274,female,JR35071,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/1342799,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/1342799,Zfhx4<em1(IMPC)J>
0,IMPC_EYE_050_001,K58909,2015-01-27T00:00:00Z,Eye Morphology - K58909 - 387552,female,JR24187,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702272,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702272,Rab20<tm1b(EUCOMM)Hmgu>
0,IMPC_EYE_050_001,J47885,2016-05-06T00:00:00Z,Eye Morphology - J47885 - 919851,female,JR26633,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/1356531,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/1356531,Golga5<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,K64222,2015-02-10T00:00:00Z,Eye Morphology - K64222 - 401351,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701769,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701769,
0,IMPC_EYE_050_001,J28418,2016-01-06T00:00:00Z,Eye Morphology - J28418 - 776923,female,JR27694,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699460,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699460,Adgra1<em1(IMPC)J>
0,IMPC_EYE_050_001,K31207,2014-08-02T00:00:00Z,Eye Morphology - K31207 - 297430,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702480,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702480,
0,IMPC_EYE_050_001,K64216,2015-02-10T00:00:00Z,Eye Morphology - K64216 - 400017,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700835,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700835,
0,IMPC_EYE_050_001,K81870,2015-05-12T00:00:00Z,Eye Morphology - K81870 - 469437,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699301,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699301,
0,IMPC_EYE_050_001,J43468,2016-04-08T00:00:00Z,Eye Morphology - J43468 - 908324,male,JR28514,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699187,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699187,Abhd17b<em1(IMPC)J>
0,IMPC_EYE_050_001,J47815,2016-05-06T00:00:00Z,Eye Morphology - J47815 - 923396,female,JR26617,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/1356508,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/1356508,Lcp1<tm1e.1(KOMP)Wtsi>
0,IMPC_EYE_050_001,K77279,2015-04-28T00:00:00Z,Eye Morphology - K77279 - 444724,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699838,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699838,
0,IMPC_EYE_050_001,K10255,2014-03-19T00:00:00Z,Eye Morphology - K10255 - 223384,male,JR22097,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699585,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699585,Foxo3<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,J26956,2015-12-15T00:00:00Z,Eye Morphology - J26956 - 747191,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701286,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701286,
0,IMPC_EYE_050_001,K49961,2014-11-25T00:00:00Z,Eye Morphology - K49961 - 354243,male,JR24279,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700721,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700721,Chek2<tm1b(EUCOMM)Hmgu>
0,IMPC_EYE_050_001,D40133,2020-09-14T00:00:00Z,Eye Morphology - D40133 - 3029183,female,JR34345,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/1279643,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/1279643,Smarca2<em1(IMPC)J>
0,IMPC_EYE_050_001,J28415,2016-01-06T00:00:00Z,Eye Morphology - J28415 - 776796,female,JR27694,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699404,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699404,Adgra1<em1(IMPC)J>
0,IMPC_EYE_050_001,K35131,2014-08-30T00:00:00Z,Eye Morphology - K35131 - 312386,male,JR24348,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702051,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702051,Brms1<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K81982,2015-05-19T00:00:00Z,Eye Morphology - K81982 - 466702,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700609,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700609,
0,IMPC_EYE_050_001,K43490,2014-10-14T00:00:00Z,Eye Morphology - K43490 - 331948,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701500,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701500,
0,IMPC_EYE_050_001,J13592,2015-10-13T00:00:00Z,Eye Morphology - J13592 - 667361,male,JR25175,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700814,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700814,Adck5<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K33603,2014-08-20T00:00:00Z,Eye Morphology - K33603 - 300910,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702097,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702097,
0,IMPC_EYE_050_001,K73955,2015-04-07T00:00:00Z,Eye Morphology - K73955 - 436591,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701443,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701443,
0,IMPC_EYE_050_001,C10411,2013-11-25T00:00:00Z,Eye Morphology - C10411 - 162870,female,JR18597,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701574,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701574,Dnajb12<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K28003,2014-07-05T00:00:00Z,Eye Morphology - K28003 - 281298,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699423,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699423,
0,IMPC_EYE_050_001,J16821,2015-10-27T00:00:00Z,Eye Morphology - J16821 - 682223,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701083,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701083,
0,IMPC_EYE_050_001,K68030,2015-03-03T00:00:00Z,Eye Morphology - K68030 - 413399,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699801,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699801,
0,IMPC_EYE_050_001,K13034,2014-04-18T00:00:00Z,Eye Morphology - K13034 - 242722,male,JR22005,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702502,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702502,Il24<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,J16875,2015-11-01T00:00:00Z,Eye Morphology - J16875 - 694194,female,JR25582,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701151,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701151,Nt5c<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,J16584,2015-11-09T00:00:00Z,Eye Morphology - J16584 - 702521,female,JR25389,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700073,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700073,Wdr36<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K81868,2015-05-12T00:00:00Z,Eye Morphology - K81868 - 469311,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701598,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701598,
0,IMPC_EYE_050_001,K13721,2014-04-08T00:00:00Z,Eye Morphology - K13721 - 237951,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701689,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701689,
0,IMPC_EYE_050_001,K67053,2015-03-01T00:00:00Z,Eye Morphology - K67053 - 412809,male,JR24279,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700723,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700723,Chek2<tm1b(EUCOMM)Hmgu>
0,IMPC_EYE_050_001,J15581,2015-10-24T00:00:00Z,Eye Morphology - J15581 - 683021,male,JR26236,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699986,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699986,Bmp2k<em1(IMPC)J>
0,IMPC_EYE_050_001,K68742,2015-03-10T00:00:00Z,Eye Morphology - K68742 - 417549,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701786,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701786,
0,IMPC_EYE_050_001,J29567,2016-01-05T00:00:00Z,Eye Morphology - J29567 - 778855,male,JR26674,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699609,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699609,Syce1l<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K63303,2015-02-03T00:00:00Z,Eye Morphology - K63303 - 393196,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700803,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700803,
0,IMPC_EYE_050_001,K68535,2015-03-24T00:00:00Z,Eye Morphology - K68535 - 421952,male,JR25572,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702415,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702415,Neurl2<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K50695,2014-12-07T00:00:00Z,Eye Morphology - K50695 - 355100,male,JR25177,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700523,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700523,Nme6<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K83284,2015-06-06T00:00:00Z,Eye Morphology - K83284 - 504471,male,JR24183,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702273,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702273,Bclaf1<tm1b(EUCOMM)Wtsi>
0,IMPC_EYE_050_001,J28825,2015-12-29T00:00:00Z,Eye Morphology - J28825 - 767047,female,JR26919,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701101,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701101,Ptpn20<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,K76401,2015-04-21T00:00:00Z,Eye Morphology - K76401 - 442828,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701722,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701722,
0,IMPC_EYE_050_001,J28367,2015-12-22T00:00:00Z,Eye Morphology - J28367 - 757661,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699396,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699396,
0,IMPC_EYE_050_001,C9456,2013-10-11T00:00:00Z,Eye Morphology - C9456 - 138406,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699430,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699430,
0,IMPC_EYE_050_001,K49865,2014-11-23T00:00:00Z,Eye Morphology - K49865 - 354394,male,JR24675,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699477,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699477,Slc24a5<tm1b(KOMP)Mbp>
0,IMPC_EYE_050_001,K89087,2015-06-24T00:00:00Z,Eye Morphology - K89087 - 534056,male,JR26024,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699740,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699740,Fermt3<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,K38448,2014-09-21T00:00:00Z,Eye Morphology - K38448 - 321605,female,JR22387,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699383,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699383,Rab5a<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,J35183,2016-02-14T00:00:00Z,Eye Morphology - J35183 - 833879,male,JR26630,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699923,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699923,Ovch2<tm1b(KOMP)Mbp>
0,IMPC_EYE_050_001,K42410,2014-10-05T00:00:00Z,Eye Morphology - K42410 - 329236,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701524,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701524,
0,IMPC_EYE_050_001,K74879,2015-04-19T00:00:00Z,Eye Morphology - K74879 - 437252,male,JR24981,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700823,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700823,Hsf2<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,K42373,2014-10-14T00:00:00Z,Eye Morphology - K42373 - 333054,female,JR22780,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699893,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699893,Sorbs2<tm1.1(KOMP)Mbp>
0,IMPC_EYE_050_001,K34815,2014-08-25T00:00:00Z,Eye Morphology - K34815 - 304403,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702105,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702105,
0,IMPC_EYE_050_001,J32676,2016-02-01T00:00:00Z,Eye Morphology - J32676 - 813765,male,JR26631,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701021,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701021,Stk32c<tm2b(KOMP)Wtsi>
0,IMPC_EYE_050_001,K49509,2014-11-16T00:00:00Z,Eye Morphology - K49509 - 349635,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701778,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701778,
0,IMPC_EYE_050_001,K93186,2015-07-18T00:00:00Z,Eye Morphology - K93186 - 558687,female,JR24946,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701442,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701442,Hemgn<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,C8979,2013-09-25T00:00:00Z,Eye Morphology - C8979 - 125981,male,JR18616,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700153,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700153,Dnajc5g<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K68521,2015-03-08T00:00:00Z,Eye Morphology - K68521 - 419698,female,JR25572,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699115,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699115,Neurl2<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,C8837,2013-09-28T00:00:00Z,Eye Morphology - C8837 - 139658,male,JR18563,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699751,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699751,Loxl1<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K50712,2014-11-26T00:00:00Z,Eye Morphology - K50712 - 351594,male,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/1356492,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/1356492,
0,IMPC_EYE_050_001,K83239,2015-06-06T00:00:00Z,Eye Morphology - K83239 - 511894,male,JR24026,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699075,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699075,Mtf1<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,K68521,2015-03-08T00:00:00Z,Eye Morphology - K68521 - 419698,female,JR25572,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699114,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699114,Neurl2<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,D36618,2020-08-25T00:00:00Z,Eye Morphology - D36618 - 3003326,female,JR34518,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/1184069,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/1184069,Slc25a44<em1(IMPC)J>
0,IMPC_EYE_050_001,J29570,2016-01-05T00:00:00Z,Eye Morphology - J29570 - 778925,male,JR26674,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699940,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699940,Syce1l<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,J2549,2015-09-12T00:00:00Z,Eye Morphology - J2549 - 633509,female,JR26534,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699625,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699625,Try4<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K101215,2015-09-02T00:00:00Z,Eye Morphology - K101215 - 613066,female,JR26607,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701305,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701305,Ogn<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,K51275,2014-12-02T00:00:00Z,Eye Morphology - K51275 - 353848,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/699563,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/699563,
0,IMPC_EYE_050_001,K63304,2015-02-03T00:00:00Z,Eye Morphology - K63304 - 393219,female,unknown,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/702466,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/702466,
0,IMPC_EYE_050_001,K95315,2015-08-05T00:00:00Z,Eye Morphology - K95315 - 575552,male,JR26442,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/700773,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/700773,Rnf112<tm1.1(KOMP)Vlcg>
0,IMPC_EYE_050_001,K46931,2014-11-15T00:00:00Z,Eye Morphology - K46931 - 344913,female,JR24660,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701254,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701254,Espnl<tm1b(KOMP)Wtsi>
0,IMPC_EYE_050_001,K35626,2014-09-16T00:00:00Z,Eye Morphology - K35626 - 313835,female,JR23023,//www.ebi.ac.uk/mi/media/omero/webgateway/archived_files/download/701825,//www.ebi.ac.uk/mi/media/omero/webgateway/render_image/701825,Zfp42<tm1b(KOMP)Mbp>
